25,26.8216,28.6304,30.4139,32.1601,33.8584,35.4991,37.0737,38.5752,39.9982,41.3381,42.5918,43.7572,44.833,45.8188,46.7144,47.5205,48.2378,48.8673,49.4101,49.8672,50.2396,50.5283,50.7339,50.8571,50.8981,50.8571,50.7339,50.5283,50.2396,49.8672,49.4101,48.8673,48.2378,47.5205,46.7144,45.8188,44.833,43.7572,42.5918,41.3381,39.9982,38.5752,37.0737,35.4991,33.8584,32.1601,30.4139,28.6304,26.8216,25,
25,26.6878,28.3643,30.0187,31.6406,33.2203,34.7492,36.2196,37.625,38.9599,40.2199,41.4019,42.5033,43.5225,44.4584,45.3107,46.0794,46.7646,47.367,47.8872,48.3258,48.6836,48.9612,49.159,49.2776,49.3171,49.2776,49.159,48.9612,48.6836,48.3258,47.8872,47.367,46.7646,46.0794,45.3107,44.4584,43.5225,42.5033,41.4019,40.2199,38.9599,37.625,36.2196,34.7492,33.2203,31.6406,30.0187,28.3643,26.6878,25,
25,26.5651,28.1203,29.6561,31.1632,32.6331,34.0579,35.4306,36.7451,37.9963,39.1799,40.2926,41.3316,42.2951,43.1817,43.9907,44.7216,45.3743,45.949,46.4459,46.8653,47.2079,47.4738,47.6634,47.7771,47.815,47.7771,47.6634,47.4738,47.2079,46.8653,46.4459,45.949,45.3743,44.7216,43.9907,43.1817,42.2951,41.3316,40.2926,39.1799,37.9963,36.7451,35.4306,34.0579,32.6331,31.1632,29.6561,28.1203,26.5651,25,
25,26.4523,27.8958,29.3221,30.7231,32.091,33.4186,34.6997,35.9286,37.1004,38.2109,39.2568,40.2354,41.1446,41.9827,42.7488,43.442,44.062,44.6087,45.0819,45.4818,45.8087,46.0626,46.2438,46.3525,46.3887,46.3525,46.2438,46.0626,45.8087,45.4818,45.0819,44.6087,44.062,43.442,42.7488,41.9827,41.1446,40.2354,39.2568,38.2109,37.1004,35.9286,34.6997,33.4186,32.091,30.7231,29.3221,27.8958,26.4523,25,
25,26.3481,27.6885,29.0136,30.3161,31.589,32.826,34.0211,35.1692,36.2657,37.3065,38.2885,39.2087,40.0651,40.8558,41.5796,42.2356,42.8231,43.3417,43.7912,44.1714,44.4824,44.7242,44.8968,45.0003,45.0349,45.0003,44.8968,44.7242,44.4824,44.1714,43.7912,43.3417,42.8231,42.2356,41.5796,40.8558,40.0651,39.2087,38.2885,37.3065,36.2657,35.1692,34.0211,32.826,31.589,30.3161,29.0136,27.6885,26.3481,25,
25,26.2517,27.4965,28.7276,29.9385,31.123,32.2751,33.3895,34.4615,35.4866,36.4611,37.3817,38.2458,39.0511,39.7958,40.4784,41.0978,41.6532,42.144,42.5698,42.9303,43.2253,43.4549,43.6188,43.7172,43.75,43.7172,43.6188,43.4549,43.2253,42.9303,42.5698,42.144,41.6532,41.0978,40.4784,39.7958,39.0511,38.2458,37.3817,36.4611,35.4866,34.4615,33.3895,32.2751,31.123,29.9385,28.7276,27.4965,26.2517,25,
25,26.1622,27.3182,28.4619,29.5875,30.6893,31.7619,32.8005,33.8006,34.7581,35.6695,36.5316,37.3418,38.0979,38.7979,39.4403,40.0239,40.5478,41.0112,41.4136,41.7545,42.0338,42.2511,42.4064,42.4997,42.5307,42.4997,42.4064,42.2511,42.0338,41.7545,41.4136,41.0112,40.5478,40.0239,39.4403,38.7979,38.0979,37.3418,36.5316,35.6695,34.7581,33.8006,32.8005,31.7619,30.6893,29.5875,28.4619,27.3182,26.1622,25,
25,26.0789,27.1521,28.2144,29.2603,30.2847,31.2827,32.25,33.1822,34.0757,34.9271,35.7334,36.4919,37.2006,37.8575,38.461,39.0098,39.5029,39.9395,40.3188,40.6405,40.9041,41.1094,41.2562,41.3443,41.3736,41.3443,41.2562,41.1094,40.9041,40.6405,40.3188,39.9395,39.5029,39.0098,38.461,37.8575,37.2006,36.4919,35.7334,34.9271,34.0757,33.1822,32.25,31.2827,30.2847,29.2603,28.2144,27.1521,26.0789,25,
25,26.0011,26.9971,27.9832,28.9545,29.9064,30.8344,31.7344,32.6026,33.4355,34.2298,34.9828,35.692,36.3552,36.9705,37.5363,38.0514,38.5145,38.9249,39.2818,39.5846,39.8328,40.0262,40.1645,40.2476,40.2753,40.2476,40.1645,40.0262,39.8328,39.5846,39.2818,38.9249,38.5145,38.0514,37.5363,36.9705,36.3552,35.692,34.9828,34.2298,33.4355,32.6026,31.7344,30.8344,29.9064,28.9545,27.9832,26.9971,26.0011,25,
25,25.9283,26.8521,27.7669,28.6682,29.552,30.4141,31.2507,32.0583,32.8337,33.5739,34.2761,34.9381,35.5576,36.133,36.6625,37.1449,37.579,37.9639,38.2988,38.5831,38.8164,38.9981,39.1282,39.2062,39.2323,39.2062,39.1282,38.9981,38.8164,38.5831,38.2988,37.9639,37.579,37.1449,36.6625,36.133,35.5576,34.9381,34.2761,33.5739,32.8337,32.0583,31.2507,30.4141,29.552,28.6682,27.7669,26.8521,25.9283,25,
25,25.8601,26.7161,27.5639,28.3996,29.2192,30.0192,30.796,31.5463,32.2672,32.9558,33.6097,34.2265,34.8043,35.3412,35.8358,36.2866,36.6926,37.0528,37.3664,37.6328,37.8514,38.0218,38.1437,38.217,38.2414,38.217,38.1437,38.0218,37.8514,37.6328,37.3664,37.0528,36.6926,36.2866,35.8358,35.3412,34.8043,34.2265,33.6097,32.9558,32.2672,31.5463,30.796,30.0192,29.2192,28.3996,27.5639,26.7161,25.8601,25,
25,25.796,26.5882,27.3731,28.1469,28.9061,29.6475,30.3677,31.0638,31.7329,32.3726,32.9803,33.554,34.0918,34.5919,35.0528,35.4732,35.8521,36.1884,36.4813,36.7302,36.9346,37.0939,37.208,37.2765,37.2993,37.2765,37.208,37.0939,36.9346,36.7302,36.4813,36.1884,35.8521,35.4732,35.0528,34.5919,34.0918,33.554,32.9803,32.3726,31.7329,31.0638,30.3677,29.6475,28.9061,28.1469,27.3731,26.5882,25.796,25,
25,25.7356,26.4678,27.1933,27.9088,28.611,29.2969,29.9635,30.6082,31.2282,31.8212,32.385,32.9175,33.4169,33.8817,34.3103,34.7014,35.0541,35.3673,35.6402,35.8722,36.0628,36.2114,36.3178,36.3817,36.403,36.3817,36.3178,36.2114,36.0628,35.8722,35.6402,35.3673,35.0541,34.7014,34.3103,33.8817,33.4169,32.9175,32.385,31.8212,31.2282,30.6082,29.9635,29.2969,28.611,27.9088,27.1933,26.4678,25.7356,25,
25,25.6786,26.3542,27.0236,27.6839,28.3321,28.9655,29.5814,30.1772,30.7505,31.2991,31.8209,32.314,32.7768,33.2076,33.6052,33.9681,34.2956,34.5865,34.8401,35.0557,35.2328,35.3711,35.47,35.5295,35.5493,35.5295,35.47,35.3711,35.2328,35.0557,34.8401,34.5865,34.2956,33.9681,33.6052,33.2076,32.7768,32.314,31.8209,31.2991,30.7505,30.1772,29.5814,28.9655,28.3321,27.6839,27.0236,26.3542,25.6786,25,
